CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,Score,Segment
14314.0,106,1,120.0,2,1,1,211,Kayip M.
14315.0,44,6,2481.13,3,4,4,344,Sadik M.
14317.0,64,1,508.58000000000004,2,1,2,212,Kayip M.
14320.0,206,2,477.79,1,2,2,122,Kayip M.
14321.0,10,5,1530.75,4,4,3,443,Daimi M.
14323.0,114,2,605.0600000000001,2,2,2,222,Kayip M.
14326.0,241,1,183.85,1,1,1,111,Kayip M.
14327.0,162,1,311.65,1,1,2,112,Kayip M.
14329.0,16,7,5014.84,4,4,4,444,Daimi M.
14331.0,123,2,462.65999999999997,2,2,2,222,Kayip M.
14332.0,22,3,866.31,3,3,3,333,Sadik M.
14333.0,67,1,415.2,2,1,2,212,Kayip M.
14334.0,16,8,2552.21,4,4,4,444,Daimi M.
14335.0,15,2,468.26,4,2,2,422,Yeni M.
14336.0,16,4,1614.91,4,3,3,433,Sadik M.
14338.0,160,2,588.22,1,2,2,122,Kayip M.
14339.0,242,1,309.52,1,1,2,112,Kayip M.
14340.0,218,1,134.7,1,1,1,111,Kayip M.
14341.0,44,8,2182.28,3,4,4,344,Sadik M.
14342.0,20,4,668.5600000000001,3,3,2,332,Sadik M.
14344.0,126,8,889.9300000000001,2,4,3,243,Riskli M.
14345.0,38,1,108.97999999999999,3,1,1,311,Yeni M.
14346.0,120,2,1021.58,2,2,3,223,Kayip M.
14348.0,259,1,409.57,1,1,2,112,Kayip M.
14349.0,9,1,133.5,4,1,1,411,Yeni M.
14350.0,273,1,282.93,1,1,1,111,Kayip M.
14351.0,164,1,51.0,1,1,1,111,Kayip M.
14352.0,156,4,1078.96,1,3,3,133,Riskli M.
14353.0,214,1,90.6,1,1,1,111,Kayip M.
14354.0,5,2,163.62,4,2,1,421,Yeni M.
14355.0,365,1,174.4,1,1,1,111,Kayip M.
14356.0,79,2,701.23,2,2,3,223,Kayip M.
14357.0,42,1,225.77,3,1,1,311,Yeni M.
14359.0,18,3,912.18,3,3,3,333,Sadik M.
14360.0,31,4,2128.23,3,3,4,334,Sadik M.
14362.0,21,1,161.2,3,1,1,311,Yeni M.
14364.0,108,8,3717.35,2,4,4,244,Riskli M.
14367.0,7,16,9261.52,4,4,4,444,Daimi M.
14368.0,319,1,155.0,1,1,1,111,Kayip M.
14371.0,294,1,100.5,1,1,1,111,Kayip M.
14373.0,357,1,76.55,1,1,1,111,Kayip M.
14375.0,184,1,257.68,1,1,1,111,Kayip M.
14377.0,190,2,617.05,1,2,2,122,Kayip M.
14379.0,43,2,348.1,3,2,2,322,Yeni M.
14381.0,51,1,202.68,2,1,1,211,Kayip M.
14382.0,25,1,626.0699999999999,3,1,2,312,Yeni M.
14383.0,37,3,1247.69,3,3,3,333,Sadik M.
14385.0,8,3,202.11,4,3,1,431,Sadik M.
14386.0,296,1,142.4,1,1,1,111,Kayip M.
14387.0,32,3,1770.56,3,3,4,334,Sadik M.
14388.0,9,8,3212.84,4,4,4,444,Daimi M.
14389.0,64,2,1043.46,2,2,3,223,Kayip M.
14390.0,9,9,4652.82,4,4,4,444,Daimi M.
14393.0,217,1,67.95,1,1,1,111,Kayip M.
14395.0,1,9,3507.71,4,4,4,444,Daimi M.
14396.0,64,2,487.99,2,2,2,222,Kayip M.
14397.0,2,19,2612.96,4,4,4,444,Daimi M.
14400.0,148,1,574.7,1,1,2,112,Kayip M.
14401.0,3,13,4051.48,4,4,4,444,Daimi M.
14403.0,129,4,1475.81,2,3,3,233,Riskli M.
14404.0,33,6,1474.32,3,4,3,343,Sadik M.
14406.0,118,1,156.75,2,1,1,211,Kayip M.
14407.0,106,6,2157.73,2,4,4,244,Riskli M.
14408.0,10,7,2606.53,4,4,4,444,Daimi M.
14409.0,70,6,2059.4500000000003,2,4,4,244,Riskli M.
14410.0,91,9,1105.07,2,4,3,243,Riskli M.
14411.0,310,1,1063.0,1,1,3,113,Kayip M.
14412.0,42,2,770.03,3,2,3,323,Yeni M.
14413.0,361,1,122.7,1,1,1,111,Kayip M.
14414.0,91,7,1496.98,2,4,3,243,Riskli M.
14415.0,0,13,5900.28,4,4,4,444,Daimi M.
14416.0,21,2,490.22,3,2,2,322,Yeni M.
14418.0,3,3,1937.25,4,3,4,434,Sadik M.
14419.0,10,6,1058.06,4,4,3,443,Daimi M.
14420.0,98,1,387.52,2,1,2,212,Kayip M.
14421.0,56,2,813.11,2,2,3,223,Kayip M.
14422.0,0,6,4263.64,4,4,4,444,Daimi M.
14423.0,217,1,265.2,1,1,1,111,Kayip M.
14424.0,17,1,322.08,4,1,2,412,Yeni M.
14426.0,23,10,4481.67,3,4,4,344,Sadik M.
14427.0,49,2,363.34000000000003,3,2,2,322,Yeni M.
14428.0,6,5,1244.83,4,4,3,443,Daimi M.
14431.0,302,1,470.36,1,1,2,112,Kayip M.
14432.0,9,6,2255.51,4,4,4,444,Daimi M.
14434.0,21,6,1372.8,3,4,3,343,Sadik M.
14436.0,98,1,89.06,2,1,1,211,Kayip M.
14437.0,365,1,63.0,1,1,1,111,Kayip M.
14438.0,305,1,131.9,1,1,1,111,Kayip M.
14439.0,319,1,2661.24,1,1,4,114,Kayip M.
14440.0,7,5,2357.6800000000003,4,4,4,444,Daimi M.
14441.0,0,4,1712.89,4,3,4,434,Sadik M.
14442.0,204,2,1589.82,1,2,3,123,Kayip M.
14443.0,53,4,1420.2,2,3,3,233,Riskli M.
14446.0,0,4,1039.58,4,3,3,433,Sadik M.
14447.0,18,5,1163.23,3,4,3,343,Sadik M.
14448.0,8,2,375.35,4,2,2,422,Yeni M.
14449.0,18,4,907.1,3,3,3,333,Sadik M.
14450.0,180,3,483.25,1,3,2,132,Riskli M.
14451.0,59,2,662.59,2,2,2,222,Kayip M.
14452.0,10,2,264.44,4,2,1,421,Yeni M.
14453.0,189,1,119.93,1,1,1,111,Kayip M.
14456.0,4,9,3062.4,4,4,4,444,Daimi M.
14457.0,310,1,113.64,1,1,1,111,Kayip M.
14459.0,154,1,1837.92,1,1,4,114,Kayip M.
14460.0,109,3,434.34,2,3,2,232,Riskli M.
14461.0,147,3,2103.06,1,3,4,134,Riskli M.
14462.0,65,11,2004.02,2,4,4,244,Riskli M.
14463.0,97,3,529.62,2,3,2,232,Riskli M.
14465.0,246,3,1058.6200000000001,1,3,3,133,Riskli M.
14466.0,28,7,2272.4,3,4,4,344,Sadik M.
14467.0,17,4,598.76,4,3,2,432,Sadik M.
14470.0,11,2,461.19,4,2,2,422,Yeni M.
14472.0,103,8,1936.84,2,4,4,244,Riskli M.
14473.0,73,2,234.34000000000003,2,2,1,221,Kayip M.
14474.0,45,1,547.66,3,1,2,312,Yeni M.
14475.0,71,3,925.85,2,3,3,233,Riskli M.
14476.0,256,1,215.7,1,1,1,111,Kayip M.
14477.0,19,4,1309.6,3,3,3,333,Sadik M.
14479.0,253,2,316.25,1,2,2,122,Kayip M.
14480.0,10,1,279.05,4,1,1,411,Yeni M.
14481.0,164,2,636.51,1,2,2,122,Kayip M.
14482.0,17,6,2068.15,4,4,4,444,Daimi M.
14483.0,281,1,137.1,1,1,1,111,Kayip M.
14484.0,49,1,321.92,3,1,2,312,Yeni M.
14485.0,38,1,165.75,3,1,1,311,Yeni M.
14487.0,26,6,1196.33,3,4,3,343,Sadik M.
14488.0,67,1,1064.28,2,1,3,213,Kayip M.
14489.0,206,1,463.38,1,1,2,112,Kayip M.
14491.0,174,2,340.93,1,2,2,122,Kayip M.
14493.0,6,5,2383.2400000000002,4,4,4,444,Daimi M.
14494.0,25,1,139.56,3,1,1,311,Yeni M.
14495.0,50,2,123.8,3,2,1,321,Yeni M.
14496.0,311,2,538.8100000000001,1,2,2,122,Kayip M.
14497.0,308,1,475.37,1,1,2,112,Kayip M.
14498.0,42,5,1957.32,3,4,4,344,Sadik M.
14499.0,25,3,815.32,3,3,3,333,Sadik M.
14500.0,87,3,356.85,2,3,2,232,Riskli M.
14501.0,183,2,251.21,1,2,1,121,Kayip M.
14502.0,19,11,2470.67,3,4,4,344,Sadik M.
14503.0,2,6,3543.26,4,4,4,444,Daimi M.
14504.0,46,4,673.26,3,3,2,332,Sadik M.
14505.0,16,8,5905.64,4,4,4,444,Daimi M.
14506.0,16,5,2012.17,4,4,4,444,Daimi M.
14507.0,23,6,1383.18,3,4,3,343,Sadik M.
14508.0,21,2,276.42,3,2,1,321,Yeni M.
14511.0,10,5,1314.81,4,4,3,443,Daimi M.
14512.0,187,2,275.28,1,2,1,121,Kayip M.
14513.0,100,3,455.59000000000003,2,3,2,232,Riskli M.
14514.0,60,3,1055.35,2,3,3,233,Riskli M.
14515.0,17,6,2102.09,4,4,4,444,Daimi M.
14517.0,32,2,330.45,3,2,2,322,Yeni M.
14518.0,63,1,174.37,2,1,1,211,Kayip M.
14520.0,1,2,270.6,4,2,1,421,Yeni M.
14522.0,23,4,974.54,3,3,3,333,Sadik M.
14523.0,107,1,241.09,2,1,1,211,Kayip M.
14524.0,31,9,1867.68,3,4,4,344,Sadik M.
14525.0,19,9,4332.2,3,4,4,344,Sadik M.
14527.0,2,55,8508.82,4,4,4,444,Daimi M.
14528.0,36,1,364.21999999999997,3,1,2,312,Yeni M.
14529.0,59,3,620.04,2,3,2,232,Riskli M.
14530.0,25,6,2925.91,3,4,4,344,Sadik M.
14532.0,235,4,932.85,1,3,3,133,Riskli M.
14533.0,24,7,1949.72,3,4,4,344,Sadik M.
14534.0,2,18,4447.05,4,4,4,444,Daimi M.
14535.0,59,3,2864.19,2,3,4,234,Riskli M.
14536.0,259,1,171.8,1,1,1,111,Kayip M.
14537.0,57,1,355.56,2,1,2,212,Kayip M.
14538.0,64,2,388.25,2,2,2,222,Kayip M.
14539.0,15,2,537.48,4,2,2,422,Yeni M.
14540.0,9,3,996.26,4,3,3,433,Sadik M.
14541.0,58,8,1461.65,2,4,3,243,Riskli M.
14542.0,185,1,103.25,1,1,1,111,Kayip M.
14543.0,28,16,3630.33,3,4,4,344,Sadik M.
14544.0,23,2,2024.45,3,2,4,324,Yeni M.
14546.0,4,5,2578.09,4,4,4,444,Daimi M.
14547.0,3,8,4007.54,4,4,4,444,Daimi M.
14548.0,150,2,652.8,1,2,2,122,Kayip M.
14549.0,310,1,289.24,1,1,1,111,Kayip M.
14550.0,10,2,765.62,4,2,3,423,Yeni M.
14551.0,17,2,186.23,4,2,1,421,Yeni M.
14552.0,151,1,165.07,1,1,1,111,Kayip M.
14553.0,18,5,859.27,3,4,3,343,Sadik M.
14554.0,9,4,2381.04,4,3,4,434,Sadik M.
14555.0,56,2,324.14,2,2,2,222,Kayip M.
14557.0,84,1,788.38,2,1,3,213,Kayip M.
14560.0,6,22,2237.77,4,4,4,444,Daimi M.
14561.0,75,3,1080.76,2,3,3,233,Riskli M.
14562.0,3,18,5074.77,4,4,4,444,Daimi M.
14565.0,95,4,3099.12,2,3,4,234,Riskli M.
14566.0,110,1,1432.0,2,1,3,213,Kayip M.
14567.0,56,2,1530.3600000000001,2,2,3,223,Kayip M.
14569.0,0,1,227.39,4,1,1,411,Yeni M.
14570.0,280,2,218.06,1,2,1,121,Kayip M.
14572.0,2,7,2832.84,4,4,4,444,Daimi M.
14573.0,179,9,1653.42,1,4,3,143,Riskli M.
14576.0,371,1,35.400000000000006,1,1,1,111,Kayip M.
14577.0,12,4,859.71,4,3,3,433,Sadik M.
14578.0,2,1,168.63,4,1,1,411,Yeni M.
14581.0,16,1,138.6,4,1,1,411,Yeni M.
14582.0,40,1,114.11,3,1,1,311,Yeni M.
14583.0,5,5,1052.55,4,4,3,443,Daimi M.
14584.0,168,4,1042.26,1,3,3,133,Riskli M.
14585.0,49,1,157.05,3,1,1,311,Yeni M.
14586.0,276,1,237.36,1,1,1,111,Kayip M.
14587.0,18,9,1601.14,3,4,3,343,Sadik M.
14589.0,371,1,39.75,1,1,1,111,Kayip M.
14591.0,14,4,1447.14,4,3,3,433,Sadik M.
14592.0,34,3,570.46,3,3,2,332,Sadik M.
14593.0,21,3,617.99,3,3,2,332,Sadik M.
14594.0,6,2,379.83,4,2,2,422,Yeni M.
14595.0,19,6,1740.6,3,4,4,344,Sadik M.
14597.0,10,2,883.15,4,2,3,423,Yeni M.
14598.0,43,1,221.97,3,1,1,311,Yeni M.
14600.0,305,1,393.33000000000004,1,1,2,112,Kayip M.
14601.0,10,1,213.96,4,1,1,411,Yeni M.
14603.0,274,1,660.0,1,1,2,112,Kayip M.
14606.0,0,93,12156.65,4,4,4,444,Daimi M.
14607.0,15,14,16569.5,4,4,4,444,Daimi M.
14608.0,3,4,1785.15,4,3,4,434,Sadik M.
14609.0,71,4,601.56,2,3,2,232,Riskli M.
14616.0,242,3,406.08000000000004,1,3,2,132,Riskli M.
14618.0,8,3,553.44,4,3,2,432,Sadik M.
14619.0,245,1,394.44,1,1,2,112,Kayip M.
14620.0,205,2,412.78000000000003,1,2,2,122,Kayip M.
14621.0,0,5,1788.3600000000001,4,4,4,444,Daimi M.
14622.0,184,1,320.58000000000004,1,1,2,112,Kayip M.
14623.0,31,5,889.25,3,4,3,343,Sadik M.
14624.0,56,2,225.85,2,2,1,221,Kayip M.
14625.0,195,2,899.63,1,2,3,123,Kayip M.
14626.0,23,4,2791.27,3,3,4,334,Sadik M.
14628.0,90,2,671.96,2,2,2,222,Kayip M.
14629.0,3,2,959.01,4,2,3,423,Yeni M.
14631.0,50,3,1006.98,3,3,3,333,Sadik M.
14632.0,262,1,114.56,1,1,1,111,Kayip M.
14633.0,265,1,344.90000000000003,1,1,2,112,Kayip M.
14636.0,35,2,609.85,3,2,2,322,Yeni M.
14638.0,50,1,443.6,3,1,2,312,Yeni M.
14639.0,51,6,2984.49,2,4,4,244,Riskli M.
14640.0,23,6,2125.08,3,4,4,344,Sadik M.
14641.0,21,1,110.46,3,1,1,311,Yeni M.
14642.0,58,1,96.12,2,1,1,211,Kayip M.
14643.0,169,2,693.8100000000001,1,2,3,123,Kayip M.
14644.0,67,2,830.76,2,2,3,223,Kayip M.
14645.0,156,2,597.09,1,2,2,122,Kayip M.
14646.0,1,73,280206.02,4,4,4,444,Daimi M.
14647.0,200,1,243.22,1,1,1,111,Kayip M.
14649.0,4,4,1417.29,4,3,3,433,Sadik M.
14651.0,66,2,654.6,2,2,2,222,Kayip M.
14652.0,76,1,114.18,2,1,1,211,Kayip M.
14653.0,0,7,1947.55,4,4,4,444,Daimi M.
14655.0,7,4,1932.23,4,3,4,434,Sadik M.
14656.0,168,2,291.05,1,2,1,121,Kayip M.
14657.0,17,4,848.22,4,3,3,433,Sadik M.
14658.0,4,2,247.15,4,2,1,421,Yeni M.
14659.0,8,9,2529.93,4,4,4,444,Daimi M.
14660.0,86,2,285.74,2,2,1,221,Kayip M.
14661.0,26,1,107.95,3,1,1,311,Yeni M.
14662.0,28,4,771.17,3,3,3,333,Sadik M.
14664.0,19,2,637.89,3,2,2,322,Yeni M.
14665.0,60,5,1835.7,2,4,4,244,Riskli M.
14666.0,23,1,195.25,3,1,1,311,Yeni M.
14667.0,10,25,9241.2,4,4,4,444,Daimi M.
14669.0,241,3,1269.99,1,3,3,133,Riskli M.
14670.0,279,2,411.53,1,2,2,122,Kayip M.
14672.0,234,2,765.55,1,2,3,123,Kayip M.
14673.0,2,5,1736.4,4,4,4,444,Daimi M.
14675.0,15,1,604.75,4,1,2,412,Yeni M.
14676.0,30,6,2548.2400000000002,3,4,4,344,Sadik M.
14680.0,24,16,28754.11,3,4,4,344,Sadik M.
14681.0,70,3,498.95,2,3,2,232,Riskli M.
14682.0,187,2,52.0,1,2,1,121,Kayip M.
14684.0,25,5,1236.28,3,4,3,343,Sadik M.
14687.0,106,1,628.38,2,1,2,212,Kayip M.
14688.0,7,21,5630.87,4,4,4,444,Daimi M.
14689.0,208,1,112.8,1,1,1,111,Kayip M.
14690.0,43,2,371.7,3,2,2,322,Yeni M.
14691.0,30,5,2114.33,3,4,4,344,Sadik M.
14692.0,136,4,591.55,2,3,2,232,Riskli M.
14693.0,264,1,172.9,1,1,1,111,Kayip M.
14696.0,3,7,2078.95,4,4,4,444,Daimi M.
14697.0,217,2,188.60999999999999,1,2,1,121,Kayip M.
14698.0,1,5,1250.76,4,4,3,443,Daimi M.
14699.0,213,1,109.13000000000001,1,1,1,111,Kayip M.
14700.0,31,3,2235.3,3,3,4,334,Sadik M.
14701.0,10,9,2549.37,4,4,4,444,Daimi M.
14702.0,0,17,3292.14,4,4,4,444,Daimi M.
14703.0,14,1,318.17,4,1,2,412,Yeni M.
14704.0,10,9,1546.91,4,4,3,443,Daimi M.
14705.0,198,1,179.0,1,1,1,111,Kayip M.
14708.0,2,3,1126.37,4,3,3,433,Sadik M.
14709.0,14,13,4921.04,4,4,4,444,Daimi M.
14710.0,13,4,606.13,4,3,2,432,Sadik M.
14711.0,9,11,2868.8,4,4,4,444,Daimi M.
14712.0,28,3,917.07,3,3,3,333,Sadik M.
14713.0,8,11,2666.36,4,4,4,444,Daimi M.
14714.0,23,1,160.19,3,1,1,311,Yeni M.
14715.0,24,4,867.38,3,3,3,333,Sadik M.
14716.0,42,2,329.68,3,2,2,322,Yeni M.
14719.0,1,5,1602.13,4,4,3,443,Daimi M.
14720.0,5,3,663.81,4,3,2,432,Sadik M.
14722.0,146,1,187.92000000000002,1,1,1,111,Kayip M.
14723.0,9,6,1158.3,4,4,3,443,Daimi M.
14725.0,24,1,718.08,3,1,3,313,Yeni M.
14727.0,273,1,268.58,1,1,1,111,Kayip M.
14729.0,373,1,313.49,1,1,2,112,Kayip M.
14730.0,0,8,2005.06,4,4,4,444,Daimi M.
14731.0,46,3,380.02,3,3,2,332,Sadik M.
14732.0,7,8,2702.4900000000002,4,4,4,444,Daimi M.
14733.0,15,12,9585.91,4,4,4,444,Daimi M.
14735.0,3,32,6065.69,4,4,4,444,Daimi M.
14737.0,3,3,1164.55,4,3,3,433,Sadik M.
14738.0,42,7,1314.45,3,4,3,343,Sadik M.
14739.0,3,7,3902.28,4,4,4,444,Daimi M.
14740.0,196,3,1448.21,1,3,3,133,Riskli M.
14741.0,11,6,1400.34,4,4,3,443,Daimi M.
14744.0,15,7,1099.98,4,4,3,443,Daimi M.
14745.0,112,5,1220.26,2,4,3,243,Riskli M.
14747.0,248,1,328.2,1,1,2,112,Kayip M.
14748.0,28,5,1415.75,3,4,3,343,Sadik M.
14752.0,43,1,389.64,3,1,2,312,Yeni M.
14753.0,86,1,563.15,2,1,2,212,Kayip M.
14754.0,44,2,638.05,3,2,2,322,Yeni M.
14755.0,9,11,5010.28,4,4,4,444,Daimi M.
14756.0,14,1,738.96,4,1,3,413,Yeni M.
14757.0,74,1,420.5,2,1,2,212,Kayip M.
14758.0,144,4,1484.06,1,3,3,133,Riskli M.
14759.0,4,3,1625.97,4,3,3,433,Sadik M.
14760.0,296,1,89.2,1,1,1,111,Kayip M.
14761.0,58,2,255.9,2,2,1,221,Kayip M.
14762.0,263,1,300.52,1,1,1,111,Kayip M.
14764.0,46,1,278.3,3,1,1,311,Yeni M.
14765.0,28,3,254.11,3,3,1,331,Sadik M.
14766.0,7,6,2473.37,4,4,4,444,Daimi M.
14768.0,16,2,192.60000000000002,4,2,1,421,Yeni M.
14769.0,2,8,10674.75,4,4,4,444,Daimi M.
14770.0,231,2,876.42,1,2,3,123,Kayip M.
14772.0,111,1,139.26,2,1,1,211,Kayip M.
14775.0,57,3,1011.9,2,3,3,233,Riskli M.
14776.0,50,11,2538.3,3,4,4,344,Sadik M.
14778.0,126,2,730.86,2,2,3,223,Kayip M.
14779.0,280,3,386.15,1,3,2,132,Riskli M.
14780.0,54,2,447.68,2,2,2,222,Kayip M.
14782.0,319,1,200.10000000000002,1,1,1,111,Kayip M.
14784.0,25,2,289.99,3,2,1,321,Yeni M.
14785.0,9,2,77.4,4,2,1,421,Yeni M.
14788.0,6,2,679.4399999999999,4,2,3,423,Yeni M.
14789.0,28,1,197.64,3,1,1,311,Yeni M.
14790.0,16,4,745.06,4,3,3,433,Sadik M.
14792.0,63,1,6.2,2,1,1,211,Kayip M.
14793.0,20,1,228.99,3,1,1,311,Yeni M.
14794.0,2,7,1319.91,4,4,3,443,Daimi M.
14795.0,165,1,131.45000000000002,1,1,1,111,Kayip M.
14796.0,0,17,8022.49,4,4,4,444,Daimi M.
14798.0,52,3,173.74,2,3,1,231,Riskli M.
14799.0,50,1,157.7,3,1,1,311,Yeni M.
14800.0,47,12,4339.74,3,4,4,344,Sadik M.
14801.0,60,1,193.14,2,1,1,211,Kayip M.
14803.0,161,3,845.55,1,3,3,133,Riskli M.
14804.0,8,1,353.27,4,1,2,412,Yeni M.
14805.0,14,4,554.65,4,3,2,432,Sadik M.
14806.0,74,1,193.39000000000001,2,1,1,211,Kayip M.
14808.0,39,8,2741.17,3,4,4,344,Sadik M.
14810.0,40,11,2087.88,3,4,4,344,Sadik M.
14813.0,369,2,155.43,1,2,1,121,Kayip M.
14815.0,36,2,778.5,3,2,3,323,Yeni M.
14816.0,196,1,271.85,1,1,1,111,Kayip M.
14817.0,199,2,1110.34,1,2,3,123,Kayip M.
14818.0,73,3,657.8,2,3,2,232,Riskli M.
14819.0,63,2,272.07,2,2,1,221,Kayip M.
14820.0,20,4,507.29,3,3,2,332,Sadik M.
14821.0,366,1,48.800000000000004,1,1,1,111,Kayip M.
14823.0,179,3,321.43,1,3,2,132,Riskli M.
14824.0,9,4,1127.71,4,3,3,433,Sadik M.
14825.0,3,12,2226.91,4,4,4,444,Daimi M.
14828.0,196,3,2139.76,1,3,4,134,Riskli M.
14829.0,28,4,697.55,3,3,3,333,Sadik M.
14830.0,52,1,197.13,2,1,1,211,Kayip M.
14834.0,17,6,1720.3,4,4,4,444,Daimi M.
14836.0,9,3,102.44999999999999,4,3,1,431,Sadik M.
14837.0,89,4,1649.5,2,3,3,233,Riskli M.
14840.0,267,1,62.85,1,1,1,111,Kayip M.
14841.0,52,6,3295.76,2,4,4,244,Riskli M.
14842.0,43,4,2824.69,3,3,4,334,Sadik M.
14844.0,63,4,3189.81,2,3,4,234,Riskli M.
14847.0,148,1,309.4,1,1,2,112,Kayip M.
14849.0,21,25,7930.54,3,4,4,344,Sadik M.
14850.0,311,1,325.75,1,1,2,112,Kayip M.
14851.0,22,2,511.35,3,2,2,322,Yeni M.
14852.0,57,6,2836.69,2,4,4,244,Riskli M.
14853.0,23,2,475.8,3,2,2,322,Yeni M.
14854.0,77,7,2759.83,2,4,4,244,Riskli M.
14855.0,118,2,645.65,2,2,2,222,Kayip M.
14856.0,35,3,1311.3799999999999,3,3,3,333,Sadik M.
14857.0,59,2,1173.12,2,2,3,223,Kayip M.
14859.0,12,4,1353.74,4,3,3,433,Sadik M.
14860.0,18,1,170.32,3,1,1,311,Yeni M.
14861.0,51,1,125.79,2,1,1,211,Kayip M.
14862.0,25,2,841.1999999999999,3,2,3,323,Yeni M.
14863.0,28,1,266.76,3,1,1,311,Yeni M.
14865.0,6,2,52.2,4,2,1,421,Yeni M.
14866.0,10,12,14389.9,4,4,4,444,Daimi M.
14867.0,185,3,710.28,1,3,3,133,Riskli M.
14868.0,2,8,2953.59,4,4,4,444,Daimi M.
14869.0,8,2,725.7,4,2,3,423,Yeni M.
14870.0,261,1,327.25,1,1,2,112,Kayip M.
14871.0,2,4,522.38,4,3,2,432,Sadik M.
14873.0,209,1,519.68,1,1,2,112,Kayip M.
14875.0,107,2,1465.3200000000002,2,2,3,223,Kayip M.
14878.0,12,9,1485.54,4,4,3,443,Daimi M.
14880.0,76,3,706.19,2,3,3,233,Riskli M.
14881.0,19,1,255.4,3,1,1,311,Yeni M.
14882.0,26,2,589.7,3,2,2,322,Yeni M.
14883.0,18,6,761.59,3,4,3,343,Sadik M.
14885.0,131,1,765.3199999999999,2,1,3,213,Kayip M.
14886.0,252,1,364.8,1,1,2,112,Kayip M.
14887.0,78,1,1862.0,2,1,4,214,Kayip M.
14888.0,206,1,369.2,1,1,2,112,Kayip M.
14889.0,335,1,135.9,1,1,1,111,Kayip M.
14890.0,253,1,125.65,1,1,1,111,Kayip M.
14891.0,147,2,554.38,1,2,2,122,Kayip M.
14893.0,9,2,1237.8500000000001,4,2,3,423,Yeni M.
14894.0,84,1,655.75,2,1,2,212,Kayip M.
14895.0,7,20,11138.710000000001,4,4,4,444,Daimi M.
14896.0,204,2,468.77000000000004,1,2,2,122,Kayip M.
14897.0,7,4,1366.38,4,3,3,433,Sadik M.
14898.0,22,6,1303.52,3,4,3,343,Sadik M.
14901.0,10,9,1421.29,4,4,3,443,Daimi M.
14902.0,25,1,332.66,3,1,2,312,Yeni M.
14903.0,20,5,2810.63,3,4,4,344,Sadik M.
14904.0,1,2,1025.44,4,2,3,423,Yeni M.
14905.0,157,2,616.15,1,2,2,122,Kayip M.
14907.0,2,7,3501.1,4,4,4,444,Daimi M.
14908.0,73,1,277.8,2,1,1,211,Kayip M.
14910.0,2,4,434.35,4,3,2,432,Sadik M.
14911.0,0,201,143825.06,4,4,4,444,Daimi M.
14912.0,16,2,867.85,4,2,3,423,Yeni M.
14913.0,35,4,1227.43,3,3,3,333,Sadik M.
14915.0,90,2,307.48,2,2,2,222,Kayip M.
14916.0,70,4,1268.98,2,3,3,233,Riskli M.
14918.0,115,2,1610.15,2,2,3,223,Kayip M.
14920.0,212,2,977.77,1,2,3,123,Kayip M.
14921.0,29,2,1316.07,3,2,3,323,Yeni M.
14923.0,50,1,749.1,3,1,3,313,Yeni M.
14924.0,245,1,310.05,1,1,2,112,Kayip M.
14929.0,31,1,223.88,3,1,1,311,Yeni M.
14930.0,108,3,2372.86,2,3,4,234,Riskli M.
14931.0,4,5,1257.68,4,4,3,443,Daimi M.
14932.0,365,1,363.53,1,1,2,112,Kayip M.
14934.0,81,2,1890.94,2,2,4,224,Kayip M.
14935.0,296,1,1784.71,1,1,4,114,Kayip M.
14936.0,33,8,8137.02,3,4,4,344,Sadik M.
14937.0,56,3,1621.88,2,3,3,233,Riskli M.
14944.0,29,12,5900.25,3,4,4,344,Sadik M.
14946.0,13,1,100.9,4,1,1,411,Yeni M.
14947.0,71,2,290.82,2,2,1,221,Kayip M.
14948.0,22,6,1101.97,3,4,3,343,Sadik M.
14950.0,18,1,371.2,3,1,2,312,Yeni M.
14951.0,78,1,311.69,2,1,2,212,Kayip M.
14952.0,59,11,8099.49,2,4,4,244,Riskli M.
14953.0,24,1,289.82,3,1,1,311,Yeni M.
14954.0,11,1,336.17,4,1,2,412,Yeni M.
14957.0,252,1,58.49,1,1,1,111,Kayip M.
14958.0,146,3,499.68,1,3,2,132,Riskli M.
14959.0,63,4,695.42,2,3,3,233,Riskli M.
14960.0,7,2,221.27,4,2,1,421,Yeni M.
14961.0,10,9,7044.68,4,4,4,444,Daimi M.
14962.0,270,1,126.7,1,1,1,111,Kayip M.
14963.0,9,5,1487.8,4,4,3,443,Daimi M.
14964.0,246,1,206.21,1,1,1,111,Kayip M.
14965.0,95,2,599.0,2,2,2,222,Kayip M.
14966.0,14,1,191.32,4,1,1,411,Yeni M.
14967.0,49,1,463.8,3,1,2,312,Yeni M.
14968.0,29,1,147.59,3,1,1,311,Yeni M.
14970.0,67,4,1592.06,2,3,3,233,Riskli M.
14971.0,34,3,1116.57,3,3,3,333,Sadik M.
14972.0,127,1,114.77,2,1,1,211,Kayip M.
14973.0,106,3,1314.45,2,3,3,233,Riskli M.
14974.0,36,1,114.39,3,1,1,311,Yeni M.
14975.0,56,1,279.94,2,1,1,211,Kayip M.
14976.0,56,7,790.86,2,4,3,243,Riskli M.
14978.0,71,5,1931.42,2,4,4,244,Riskli M.
14981.0,245,1,102.12,1,1,1,111,Kayip M.
14984.0,18,2,213.27,3,2,1,321,Yeni M.
14985.0,197,2,296.75,1,2,1,121,Kayip M.
14987.0,15,2,326.4,4,2,2,422,Yeni M.
